variable,description,province_code,province_name_cn,year,value,unit,source_file,source_sheet,source_range
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2034,0.021279179487179486,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2035,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2036,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2037,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2038,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2039,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2040,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2041,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2042,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2043,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2044,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2045,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2046,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2047,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2048,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2049,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2050,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2051,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2052,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2053,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2054,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2055,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2056,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2057,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2058,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2059,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",ha,河南,2060,0.02127917948717949,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2021,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2022,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2023,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2024,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2025,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2026,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2027,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2028,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2029,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2030,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2031,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2032,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2033,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2034,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2035,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2036,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2037,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2038,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2039,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2040,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2041,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2042,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2043,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2044,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2045,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2046,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2047,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2048,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2049,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2050,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2051,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2052,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2053,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2054,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2055,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2056,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2057,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2058,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2059,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hb,湖北,2060,0.037117128205128205,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2021,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2022,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2023,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2024,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2025,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
MAXore,"Domestic iron ore available in model, converted to imported-ore equivalent",hn,湖南,2026,0.005890051282051282,100 million tonnes (imported-ore equivalent),input-MR-demand.xlsx,ore,ore!A44:AO74
